535,43,161
535,93,161
535,123,161
535,132,161
535,0,162
535,5,162
535,10,162
535,21,162
535,28,162
535,33,162
535,44,162
535,57,162
535,62,162
535,67,162
535,72,162
535,77,162
535,82,162
535,87,162
535,92,162
535,110,162
535,115,162
535,124,162
535,166,162
535,169,162
535,197,162
535,2,163
535,7,163
535,12,163
535,17,163
535,25,163
535,30,163
535,35,163
535,40,163
535,162,163
535,48,164
535,40,165
535,45,165
535,109,165
535,114,165
535,119,165
535,164,165
535,169,165
535,12,166
535,27,166
535,32,166
535,154,166
535,166,166
535,178,166
535,183,166
535,10,167
535,26,167
535,29,167
535,36,167
535,41,167
535,109,167
535,114,167
535,153,167
535,158,167
535,177,167
535,182,167
535,187,167
535,193,167
535,20,168
535,37,168
535,53,168
535,58,168
535,63,168
535,68,168
535,73,168
535,78,168
535,83,168
535,88,168
535,93,168
535,98,168
535,103,168
535,108,168
535,113,168
535,123,168
535,133,168
535,138,168
535,143,168
535,13,169
535,30,169
535,161,169
535,166,169
535,0,170
535,25,170
535,123,170
535,148,170
535,176,170
535,181,170
535,2,171
535,5,171
535,10,171
535,15,171
535,20,171
535,27,171
535,30,171
535,35,171
535,40,171
535,92,171
535,97,171
535,102,171
535,107,171
535,124,171
535,127,171
535,150,171
535,175,171
535,180,171
535,120,172
535,146,172
535,185,172
535,190,172
535,195,172
535,0,173
535,7,173
535,12,173
535,17,173
535,22,173
535,28,173
535,32,173
535,37,173
535,42,173
535,48,173
535,53,173
535,88,173
535,151,173
535,38,175
535,87,175
535,41,176
535,31,179
535,8,183
535,51,183
535,124,184
535,169,185
535,31,186
535,119,188
535,145,190
535,192,190
535,0,191
535,14,191
535,25,191
535,33,191
535,140,191
535,166,191
535,143,192
535,115,194
535,162,194
535,194,194
535,41,195
535,198,196
535,158,197
535,16,199
535,20,199
535,24,199
535,48,199
535,54,199
535,60,199
535,66,199
535,72,199
535,78,199
535,162,199
535,172,199
535,178,199
535,184,199
